date,province,new_confirmed
2020-08-26,Daejeon,7
2020-08-26,Gwangju,7
2020-08-26,Daegu,3
2020-08-26,Busan,4
2020-08-26,Seoul,112
2020-08-26,Gyeonggi-do,98
2020-08-27,Chungcheongbuk-do,1
2020-08-27,Jeju,1
2020-08-27,Gyeongsangnam-do,8
2020-08-27,Gyeongsangbuk-do,4
2020-08-27,Jeollanam-do,13
2020-08-27,Jeollabuk-do,2
2020-08-27,Chungcheongnam-do,15
2020-08-27,Gangwon-do,14
2020-08-27,Daegu,13
2020-08-27,Sejong,0
2020-08-27,Gyeonggi-do,102
2020-08-27,Busan,8
2020-08-27,Incheon,59
2020-08-27,Seoul,154
2020-08-27,Daejeon,3
2020-08-27,Gwangju,39
2020-08-27,Ulsan,2
2020-08-28,Jeju,2
2020-08-28,Gyeongsangnam-do,4
2020-08-28,Gyeongsangbuk-do,1
2020-08-28,Jeollanam-do,12
2020-08-28,Jeollabuk-do,2
2020-08-28,Chungcheongbuk-do,5
2020-08-28,Gangwon-do,3
2020-08-28,Chungcheongnam-do,9
2020-08-28,Ulsan,1
2020-08-28,Daejeon,3
2020-08-28,Gwangju,17
2020-08-28,Incheon,27
2020-08-28,Daegu,8
2020-08-28,Busan,8
2020-08-28,Seoul,146
2020-08-28,Sejong,2
2020-08-28,Gyeonggi-do,113
2020-08-29,Chungcheongbuk-do,6
2020-08-29,Jeju,1
2020-08-29,Gyeongsangnam-do,12
2020-08-29,Gyeongsangbuk-do,1
2020-08-29,Jeollanam-do,9
2020-08-29,Jeollabuk-do,0
2020-08-29,Chungcheongnam-do,8
2020-08-29,Gangwon-do,0
2020-08-29,Sejong,0
2020-08-29,Seoul,125
2020-08-29,Busan,6
2020-08-29,Daegu,6
2020-08-29,Gyeonggi-do,104
2020-08-29,Gwangju,16
2020-08-29,Daejeon,4
2020-08-29,Ulsan,0
2020-08-29,Incheon,20
2020-08-30,Chungcheongbuk-do,5
2020-08-30,Jeju,2
2020-08-30,Gyeongsangnam-do,7
2020-08-30,Gyeongsangbuk-do,3
2020-08-30,Jeollanam-do,8
2020-08-30,Jeollabuk-do,0
2020-08-30,Chungcheongnam-do,8
2020-08-30,Gangwon-do,2
2020-08-30,Gyeonggi-do,80
2020-08-30,Sejong,1
2020-08-30,Ulsan,3
2020-08-30,Daejeon,6
2020-08-30,Gwangju,2
2020-08-30,Incheon,13
2020-08-30,Daegu,30
2020-08-30,Busan,6
2020-08-30,Seoul,116
2020-08-31,Jeju,6
2020-08-31,Gyeongsangnam-do,1
2020-08-31,Gyeongsangbuk-do,2
2020-08-31,Jeollanam-do,5
2020-08-31,Jeollabuk-do,1
2020-08-31,Chungcheongnam-do,9
2020-08-31,Chungcheongbuk-do,1
2020-08-31,Gangwon-do,3
2020-08-31,Seoul,94
2020-08-31,Sejong,1
2020-08-31,Ulsan,5
2020-08-31,Daejeon,7
2020-08-31,Gwangju,9
2020-08-31,Incheon,14
2020-08-31,Daegu,4
2020-08-31,Busan,4
2020-08-31,Gyeonggi-do,79
2020-09-01,Chungcheongbuk-do,1
2020-09-01,Jeju,1
2020-09-01,Gyeongsangnam-do,3
2020-09-01,Gyeongsangbuk-do,9
2020-09-01,Jeollanam-do,4
2020-09-01,Jeollabuk-do,0
2020-09-01,Chungcheongnam-do,7
2020-09-01,Gangwon-do,4
2020-09-01,Seoul,94
2020-09-01,Sejong,0
2020-09-01,Ulsan,6
2020-09-01,Daejeon,8
2020-09-01,Gwangju,4
2020-09-01,Incheon,22
2020-09-01,Daegu,2
2020-09-01,Busan,3
2020-09-01,Gyeonggi-do,63
2020-09-02,Jeju,1
2020-09-02,Gyeongsangnam-do,1
2020-09-02,Gyeongsangbuk-do,4
2020-09-02,Jeollanam-do,3
2020-09-02,Jeollabuk-do,0
2020-09-02,Chungcheongnam-do,7
2020-09-02,Chungcheongbuk-do,1
2020-09-02,Gangwon-do,2
2020-09-02,Sejong,0
2020-09-02,Ulsan,5
2020-09-02,Daejeon,14
2020-09-02,Gwangju,10
2020-09-02,Incheon,11
2020-09-02,Daegu,13
2020-09-02,Busan,7
2020-09-02,Seoul,101
2020-09-02,Gyeonggi-do,84
2020-09-03,Chungcheongbuk-do,1
2020-09-03,Jeju,0
2020-09-03,Chungcheongnam-do,7
2020-09-03,Gyeongsangnam-do,0
2020-09-03,Jeollanam-do,6
2020-09-03,Gyeongsangbuk-do,0
2020-09-03,Jeollabuk-do,0
2020-09-03,Gangwon-do,4
2020-09-03,Sejong,0
2020-09-03,Ulsan,8
2020-09-03,Gyeonggi-do,64
2020-09-03,Seoul,69
2020-09-03,Busan,4
2020-09-03,Daejeon,4
2020-09-03,Incheon,16
2020-09-03,Gwangju,6
2020-09-03,Daegu,3
2020-09-04,Jeju,0
2020-09-04,Gyeongsangnam-do,3
2020-09-04,Gyeongsangbuk-do,4
2020-09-04,Jeollanam-do,1
2020-09-04,Jeollabuk-do,0
2020-09-04,Chungcheongbuk-do,4
2020-09-04,Gangwon-do,3
2020-09-04,Chungcheongnam-do,21
2020-09-04,Sejong,0
2020-09-04,Gyeonggi-do,56
2020-09-04,Busan,4
2020-09-04,Daegu,7
2020-09-04,Incheon,5
2020-09-04,Seoul,68
2020-09-04,Daejeon,4
2020-09-04,Ulsan,3
2020-09-04,Gwangju,11
2020-09-05,Chungcheongbuk-do,4
2020-09-05,Jeju,1
2020-09-05,Gyeongsangnam-do,8
2020-09-05,Gyeongsangbuk-do,1
2020-09-05,Jeollanam-do,0
2020-09-05,Jeollabuk-do,2
2020-09-05,Chungcheongnam-do,4
2020-09-05,Gangwon-do,3
2020-09-05,Daegu,5
2020-09-05,Sejong,0
2020-09-05,Ulsan,1
2020-09-05,Daejeon,2
2020-09-05,Gwangju,8
2020-09-05,Incheon,14
2020-09-05,Busan,10
2020-09-05,Seoul,51
2020-09-05,Gyeonggi-do,50
2020-09-06,Chungcheongbuk-do,2
2020-09-06,Jeju,0
2020-09-06,Gyeongsangnam-do,6
2020-09-06,Gyeongsangbuk-do,2
2020-09-06,Jeollanam-do,3
2020-09-06,Jeollabuk-do,1
2020-09-06,Gangwon-do,5
2020-09-06,Chungcheongnam-do,2
2020-09-06,Sejong,0
2020-09-06,Busan,2
2020-09-06,Daegu,5
2020-09-06,Incheon,12
2020-09-06,Gyeonggi-do,47
2020-09-06,Daejeon,5
2020-09-06,Seoul,63
2020-09-06,Ulsan,1
2020-09-06,Gwangju,7
2020-09-07,Chungcheongbuk-do,0
2020-09-07,Jeju,0
2020-09-07,Gyeongsangnam-do,3
2020-09-07,Gyeongsangbuk-do,0
2020-09-07,Jeollanam-do,0
2020-09-07,Jeollabuk-do,1
2020-09-07,Chungcheongnam-do,3
2020-09-07,Gangwon-do,0
2020-09-07,Gyeonggi-do,31
2020-09-07,Sejong,0
2020-09-07,Ulsan,3
2020-09-07,Daejeon,5
2020-09-07,Gwangju,9
2020-09-07,Incheon,1
2020-09-07,Daegu,2
2020-09-07,Busan,9
2020-09-07,Seoul,48
2020-09-08,Jeju,0
2020-09-08,Gyeongsangnam-do,0
2020-09-08,Gyeongsangbuk-do,3
2020-09-08,Jeollanam-do,1
2020-09-08,Jeollabuk-do,3
2020-09-08,Chungcheongnam-do,0
2020-09-08,Chungcheongbuk-do,1
2020-09-08,Gangwon-do,0
2020-09-08,Seoul,67
2020-09-08,Sejong,1
2020-09-08,Ulsan,3
2020-09-08,Daejeon,4
2020-09-08,Gwangju,13
2020-09-08,Incheon,2
2020-09-08,Daegu,2
2020-09-08,Busan,1
2020-09-08,Gyeonggi-do,31
2020-09-09,Chungcheongbuk-do,1
2020-09-09,Jeju,0
2020-09-09,Gyeongsangnam-do,1
2020-09-09,Gyeongsangbuk-do,0
2020-09-09,Jeollanam-do,1
2020-09-09,Jeollabuk-do,1
2020-09-09,Chungcheongnam-do,8
2020-09-09,Gangwon-do,0
2020-09-09,Incheon,1
2020-09-09,Sejong,2
2020-09-09,Ulsan,4
2020-09-09,Daejeon,8
2020-09-09,Gwangju,17
2020-09-09,Seoul,49
2020-09-09,Daegu,2
2020-09-09,Busan,2
2020-09-09,Gyeonggi-do,55
2020-09-10,Jeju,2
2020-09-10,Gyeongsangnam-do,1
2020-09-10,Gyeongsangbuk-do,3
2020-09-10,Jeollanam-do,2
2020-09-10,Jeollabuk-do,1
2020-09-10,Chungcheongnam-do,12
2020-09-10,Chungcheongbuk-do,3
2020-09-10,Gangwon-do,2
2020-09-10,Seoul,48
2020-09-10,Sejong,0
2020-09-10,Ulsan,4
2020-09-10,Daejeon,11
2020-09-10,Gwangju,5
2020-09-10,Incheon,5
2020-09-10,Daegu,1
2020-09-10,Busan,1
2020-09-10,Gyeonggi-do,50
2020-09-11,Chungcheongnam-do,14
2020-09-11,Jeollabuk-do,0
2020-09-11,Jeollanam-do,2
2020-09-11,Chungcheongbuk-do,1
2020-09-11,Gyeongsangnam-do,0
2020-09-11,Jeju,2
2020-09-11,Gyeongsangbuk-do,2
2020-09-11,Gangwon-do,0
2020-09-11,Seoul,63
2020-09-11,Sejong,0
2020-09-11,Ulsan,5
2020-09-11,Daejeon,11
2020-09-11,Gwangju,8
2020-09-11,Incheon,8
2020-09-11,Daegu,1
2020-09-11,Busan,3
2020-09-11,Gyeonggi-do,47
2020-09-12,Chungcheongbuk-do,0
2020-09-12,Jeju,1
2020-09-12,Gyeongsangnam-do,3
2020-09-12,Gyeongsangbuk-do,2
2020-09-12,Jeollanam-do,1
2020-09-12,Jeollabuk-do,1
2020-09-12,Chungcheongnam-do,6
2020-09-12,Gangwon-do,3
2020-09-12,Seoul,50
2020-09-12,Sejong,0
2020-09-12,Ulsan,1
2020-09-12,Daejeon,7
2020-09-12,Gwangju,3
2020-09-12,Incheon,8
2020-09-12,Daegu,4
2020-09-12,Busan,4
2020-09-12,Gyeonggi-do,32
2020-09-13,Jeju,0
2020-09-13,Gyeongsangnam-do,3
2020-09-13,Gyeongsangbuk-do,2
2020-09-13,Jeollanam-do,0
2020-09-13,Jeollabuk-do,2
2020-09-13,Chungcheongnam-do,11
2020-09-13,Chungcheongbuk-do,0
2020-09-13,Gangwon-do,1
2020-09-13,Sejong,0
2020-09-13,Ulsan,7
2020-09-13,Daejeon,2
2020-09-13,Gwangju,3
2020-09-13,Incheon,3
2020-09-13,Daegu,14
2020-09-13,Busan,3
2020-09-13,Seoul,31
2020-09-13,Gyeonggi-do,32
2020-09-14,Chungcheongnam-do,8
2020-09-14,Jeollabuk-do,1
2020-09-14,Jeollanam-do,0
2020-09-14,Jeju,0
2020-09-14,Gyeongsangbuk-do,1
2020-09-14,Gyeongsangnam-do,1
2020-09-14,Chungcheongbuk-do,0
2020-09-14,Gangwon-do,0
2020-09-14,Incheon,10
2020-09-14,Sejong,0
2020-09-14,Seoul,41
2020-09-14,Busan,3
2020-09-14,Daegu,4
2020-09-14,Gyeonggi-do,30
2020-09-14,Daejeon,1
2020-09-14,Ulsan,1
2020-09-14,Gwangju,3
2020-09-15,Jeju,3
2020-09-15,Gyeongsangnam-do,2
2020-09-15,Gyeongsangbuk-do,1
2020-09-15,Jeollanam-do,0
2020-09-15,Jeollabuk-do,1
2020-09-15,Chungcheongbuk-do,2
2020-09-15,Gangwon-do,1
2020-09-15,Chungcheongnam-do,3
2020-09-15,Sejong,0
2020-09-15,Gyeonggi-do,39
2020-09-15,Busan,4
2020-09-15,Daegu,0
2020-09-15,Incheon,9
2020-09-15,Seoul,32
2020-09-15,Daejeon,3
2020-09-15,Ulsan,0
2020-09-15,Gwangju,1
2020-09-16,Chungcheongbuk-do,2
2020-09-16,Jeju,0
2020-09-16,Gyeongsangnam-do,3
2020-09-16,Gyeongsangbuk-do,2
2020-09-16,Jeollanam-do,0
2020-09-16,Jeollabuk-do,5
2020-09-16,Chungcheongnam-do,2
2020-09-16,Gangwon-do,0
2020-09-16,Incheon,9
2020-09-16,Sejong,0
2020-09-16,Ulsan,0
2020-09-16,Daejeon,1
2020-09-16,Gwangju,2
2020-09-16,Daegu,4
2020-09-16,Busan,4
2020-09-16,Seoul,51
2020-09-16,Gyeonggi-do,26
2020-09-17,Chungcheongbuk-do,0
2020-09-17,Jeju,0
2020-09-17,Gyeongsangnam-do,3
2020-09-17,Gyeongsangbuk-do,6
2020-09-17,Jeollanam-do,1
2020-09-17,Jeollabuk-do,0
2020-09-17,Chungcheongnam-do,10
2020-09-17,Gangwon-do,0
2020-09-17,Daegu,2
2020-09-17,Sejong,0
2020-09-17,Gyeonggi-do,54
2020-09-17,Busan,2
2020-09-17,Incheon,7
2020-09-17,Seoul,63
2020-09-17,Daejeon,2
2020-09-17,Gwangju,1
2020-09-17,Ulsan,0
2020-09-18,Jeju,2
2020-09-18,Gyeongsangnam-do,4
2020-09-18,Gyeongsangbuk-do,5
2020-09-18,Jeollanam-do,0
2020-09-18,Jeollabuk-do,8
2020-09-18,Chungcheongbuk-do,3
2020-09-18,Gangwon-do,0
2020-09-18,Chungcheongnam-do,6
2020-09-18,Ulsan,0
2020-09-18,Daejeon,3
2020-09-18,Gwangju,0
2020-09-18,Incheon,6
2020-09-18,Daegu,2
2020-09-18,Busan,2
2020-09-18,Seoul,46
2020-09-18,Sejong,0
2020-09-18,Gyeonggi-do,37
2020-09-19,Chungcheongbuk-do,1
2020-09-19,Jeju,0
2020-09-19,Gyeongsangnam-do,1
2020-09-19,Gyeongsangbuk-do,4
2020-09-19,Jeollanam-do,0
2020-09-19,Jeollabuk-do,1
2020-09-19,Chungcheongnam-do,4
2020-09-19,Gangwon-do,0
2020-09-19,Sejong,0
2020-09-19,Seoul,40
2020-09-19,Busan,2
2020-09-19,Daegu,2
2020-09-19,Gyeonggi-do,41
2020-09-19,Gwangju,0
2020-09-19,Daejeon,2
2020-09-19,Ulsan,0
2020-09-19,Incheon,11
2020-09-20,Chungcheongbuk-do,1
2020-09-20,Jeju,0
2020-09-20,Gyeongsangnam-do,1
2020-09-20,Gyeongsangbuk-do,5
2020-09-20,Jeollanam-do,0
2020-09-20,Jeollabuk-do,0
2020-09-20,Chungcheongnam-do,1
2020-09-20,Gangwon-do,0
2020-09-20,Gyeonggi-do,26
2020-09-20,Sejong,0
2020-09-20,Ulsan,1
2020-09-20,Daejeon,2
2020-09-20,Gwangju,0
2020-09-20,Incheon,3
2020-09-20,Daegu,2
2020-09-20,Busan,6
2020-09-20,Seoul,28
2020-09-21,Jeju,0
2020-09-21,Gyeongsangnam-do,2
2020-09-21,Gyeongsangbuk-do,1
2020-09-21,Jeollanam-do,0
2020-09-21,Jeollabuk-do,0
2020-09-21,Chungcheongnam-do,0
2020-09-21,Chungcheongbuk-do,2
2020-09-21,Gangwon-do,0
2020-09-21,Seoul,23
2020-09-21,Sejong,0
2020-09-21,Ulsan,0
2020-09-21,Daejeon,2
2020-09-21,Gwangju,1
2020-09-21,Incheon,2
2020-09-21,Daegu,1
2020-09-21,Busan,8
2020-09-21,Gyeonggi-do,18
2020-09-22,Chungcheongbuk-do,2
2020-09-22,Jeju,0
2020-09-22,Gyeongsangnam-do,1
2020-09-22,Gyeongsangbuk-do,4
2020-09-22,Jeollanam-do,0
2020-09-22,Jeollabuk-do,0
2020-09-22,Chungcheongnam-do,0
2020-09-22,Gangwon-do,2
2020-09-22,Seoul,21
2020-09-22,Sejong,1
2020-09-22,Ulsan,1
2020-09-22,Daejeon,0
2020-09-22,Gwangju,0
2020-09-22,Incheon,2
2020-09-22,Daegu,0
2020-09-22,Busan,5
2020-09-22,Gyeonggi-do,20
2020-09-23,Jeju,0
2020-09-23,Gyeongsangnam-do,0
2020-09-23,Gyeongsangbuk-do,6
2020-09-23,Jeollanam-do,0
2020-09-23,Jeollabuk-do,1
2020-09-23,Chungcheongnam-do,5
2020-09-23,Chungcheongbuk-do,2
2020-09-23,Gangwon-do,1
2020-09-23,Sejong,0
2020-09-23,Ulsan,2
2020-09-23,Daejeon,0
2020-09-23,Gwangju,2
2020-09-23,Incheon,5
2020-09-23,Daegu,3
2020-09-23,Busan,7
2020-09-23,Seoul,40
2020-09-23,Gyeonggi-do,30
2020-09-24,Chungcheongbuk-do,2
2020-09-24,Jeju,1
2020-09-24,Chungcheongnam-do,1
2020-09-24,Gyeongsangnam-do,1
2020-09-24,Jeollanam-do,1
2020-09-24,Gyeongsangbuk-do,2
2020-09-24,Jeollabuk-do,1
2020-09-24,Gangwon-do,2
2020-09-24,Sejong,3
2020-09-24,Ulsan,0
2020-09-24,Gyeonggi-do,48
2020-09-24,Seoul,39
2020-09-24,Busan,7
2020-09-24,Daejeon,1
2020-09-24,Incheon,10
2020-09-24,Daegu,1
2020-09-24,Gwangju,0
2020-09-25,Jeju,0
2020-09-25,Gyeongsangnam-do,1
2020-09-25,Gyeongsangbuk-do,6
2020-09-25,Jeollanam-do,0
2020-09-25,Jeollabuk-do,3
2020-09-25,Chungcheongbuk-do,3
2020-09-25,Gangwon-do,1
2020-09-25,Chungcheongnam-do,1
2020-09-25,Sejong,1
2020-09-25,Gyeonggi-do,27
2020-09-25,Busan,3
2020-09-25,Daegu,0
2020-09-25,Incheon,3
2020-09-25,Seoul,57
2020-09-25,Daejeon,0
2020-09-25,Ulsan,0
2020-09-25,Gwangju,2
2020-09-26,Chungcheongbuk-do,0
2020-09-26,Jeju,0
2020-09-26,Gyeongsangnam-do,1
2020-09-26,Gyeongsangbuk-do,3
2020-09-26,Jeollanam-do,0
2020-09-26,Jeollabuk-do,3
2020-09-26,Chungcheongnam-do,0
2020-09-26,Gangwon-do,0
2020-09-26,Incheon,1
2020-09-26,Sejong,0
2020-09-26,Ulsan,0
2020-09-26,Daejeon,1
2020-09-26,Gwangju,0
2020-09-26,Daegu,1
2020-09-26,Busan,2
2020-09-26,Seoul,26
2020-09-26,Gyeonggi-do,14
2020-09-27,Chungcheongbuk-do,2
2020-09-27,Jeju,0
2020-09-27,Gyeongsangnam-do,1
2020-09-27,Gyeongsangbuk-do,6
2020-09-27,Jeollanam-do,1
2020-09-27,Jeollabuk-do,2
2020-09-27,Chungcheongnam-do,2
2020-09-27,Gangwon-do,0
2020-09-27,Daegu,0
2020-09-27,Sejong,1
2020-09-27,Ulsan,0
2020-09-27,Daejeon,0
2020-09-27,Gwangju,2
2020-09-27,Incheon,9
2020-09-27,Seoul,34
2020-09-27,Busan,3
2020-09-27,Gyeonggi-do,21
2020-09-28,Jeju,0
2020-09-28,Gyeongsangnam-do,1
2020-09-28,Gyeongsangbuk-do,4
2020-09-28,Jeollanam-do,0
2020-09-28,Jeollabuk-do,0
2020-09-28,Chungcheongnam-do,0
2020-09-28,Chungcheongbuk-do,1
2020-09-28,Gangwon-do,1
2020-09-28,Gyeonggi-do,14
2020-09-28,Ulsan,1
2020-09-28,Daejeon,0
2020-09-28,Gwangju,0
2020-09-28,Incheon,1
2020-09-28,Daegu,0
2020-09-28,Busan,1
2020-09-28,Seoul,19
2020-09-28,Sejong,0
2020-09-29,Chungcheongbuk-do,1
2020-09-29,Jeju,0
2020-09-29,Gyeongsangnam-do,0
2020-09-29,Gyeongsangbuk-do,2
2020-09-29,Jeollanam-do,0
2020-09-29,Jeollabuk-do,0
2020-09-29,Gangwon-do,0
2020-09-29,Chungcheongnam-do,2
2020-09-29,Sejong,0
2020-09-29,Busan,3
2020-09-29,Daegu,0
2020-09-29,Incheon,0
2020-09-29,Gyeonggi-do,10
2020-09-29,Daejeon,0
2020-09-29,Seoul,11
2020-09-29,Ulsan,0
2020-09-29,Gwangju,0
2020-09-30,Chungcheongbuk-do,0
2020-09-30,Jeju,0
2020-09-30,Gyeongsangnam-do,0
2020-09-30,Gyeongsangbuk-do,6
2020-09-30,Jeollanam-do,0
2020-09-30,Jeollabuk-do,3
2020-09-30,Chungcheongnam-do,5
2020-09-30,Gangwon-do,0
2020-09-30,Gyeonggi-do,26
2020-09-30,Sejong,0
2020-09-30,Ulsan,1
2020-09-30,Daejeon,2
2020-09-30,Gwangju,3
2020-09-30,Incheon,4
2020-09-30,Daegu,2
2020-09-30,Busan,5
2020-09-30,Seoul,51
2020-10-01,Gyeongsangnam-do,0
2020-10-01,Gyeongsangbuk-do,5
2020-10-01,Jeollanam-do,1
2020-10-01,Jeollabuk-do,0
2020-10-01,Chungcheongnam-do,3
2020-10-01,Chungcheongbuk-do,1
2020-10-01,Gangwon-do,0
2020-10-01,Jeju,0
2020-10-01,Sejong,0
2020-10-01,Ulsan,0
2020-10-01,Daejeon,0
2020-10-01,Gwangju,0
2020-10-01,Incheon,3
2020-10-01,Daegu,1
2020-10-01,Busan,6
2020-10-01,Seoul,30
2020-10-01,Gyeonggi-do,21
2020-10-02,Gyeongsangnam-do,0
2020-10-02,Gyeongsangbuk-do,4
2020-10-02,Jeollanam-do,0
2020-10-02,Jeollabuk-do,0
2020-10-02,Chungcheongnam-do,1
2020-10-02,Chungcheongbuk-do,0
2020-10-02,Gangwon-do,0
2020-10-02,Jeju,0
2020-10-02,Sejong,0
2020-10-02,Seoul,11
2020-10-02,Busan,18
2020-10-02,Daegu,0
2020-10-02,Gyeonggi-do,19
2020-10-02,Gwangju,0
2020-10-02,Daejeon,0
2020-10-02,Ulsan,0
2020-10-02,Incheon,4
2020-10-03,Gangwon-do,0
2020-10-03,Gyeongsangnam-do,0
2020-10-03,Gyeongsangbuk-do,2
2020-10-03,Jeollanam-do,3
2020-10-03,Jeollabuk-do,1
2020-10-03,Chungcheongnam-do,1
2020-10-03,Chungcheongbuk-do,1
2020-10-03,Jeju,0
2020-10-03,Gyeonggi-do,10
2020-10-03,Ulsan,0
2020-10-03,Daejeon,2
2020-10-03,Gwangju,0
2020-10-03,Incheon,7
2020-10-03,Daegu,0
2020-10-03,Busan,8
2020-10-03,Seoul,26
2020-10-03,Sejong,0
2020-10-04,Gyeongsangnam-do,0
2020-10-04,Gyeongsangbuk-do,4
2020-10-04,Gangwon-do,0
2020-10-04,Jeollabuk-do,0
2020-10-04,Chungcheongnam-do,0
2020-10-04,Chungcheongbuk-do,2
2020-10-04,Gyeonggi-do,16
2020-10-04,Jeju,0
2020-10-04,Ulsan,1
2020-10-04,Sejong,0
2020-10-04,Seoul,16
2020-10-04,Busan,5
2020-10-04,Jeollanam-do,0
2020-10-04,Incheon,6
2020-10-04,Gwangju,1
2020-10-04,Daejeon,2
2020-10-04,Daegu,2
2020-10-05,Jeju,0
2020-10-05,Gyeongsangnam-do,1
2020-10-05,Gyeongsangbuk-do,1
2020-10-05,Jeollanam-do,0
2020-10-05,Jeollabuk-do,3
2020-10-05,Chungcheongbuk-do,1
2020-10-05,Gangwon-do,0
2020-10-05,Chungcheongnam-do,2
2020-10-05,Sejong,1
2020-10-05,Gyeonggi-do,27
2020-10-05,Busan,5
2020-10-05,Daegu,1
2020-10-05,Incheon,5
2020-10-05,Seoul,19
2020-10-05,Daejeon,1
2020-10-05,Ulsan,4
2020-10-05,Gwangju,0
2020-10-06,Chungcheongbuk-do,0
2020-10-06,Jeju,0
2020-10-06,Gyeongsangnam-do,0
2020-10-06,Gyeongsangbuk-do,0
2020-10-06,Jeollanam-do,0
2020-10-06,Jeollabuk-do,9
2020-10-06,Chungcheongnam-do,0
2020-10-06,Gangwon-do,0
2020-10-06,Daegu,0
2020-10-06,Sejong,0
2020-10-06,Ulsan,1
2020-10-06,Daejeon,3
2020-10-06,Gwangju,0
2020-10-06,Incheon,4
2020-10-06,Busan,3
2020-10-06,Seoul,15
2020-10-06,Gyeonggi-do,35
2020-10-07,Chungcheongbuk-do,0
2020-10-07,Jeju,0
2020-10-07,Gyeongsangnam-do,0
2020-10-07,Gyeongsangbuk-do,0
2020-10-07,Jeollanam-do,0
2020-10-07,Jeollabuk-do,8
2020-10-07,Chungcheongnam-do,0
2020-10-07,Gangwon-do,0
2020-10-07,Daegu,1
2020-10-07,Sejong,1
2020-10-07,Ulsan,1
2020-10-07,Daejeon,2
2020-10-07,Gwangju,0
2020-10-07,Incheon,6
2020-10-07,Seoul,33
2020-10-07,Busan,2
2020-10-07,Gyeonggi-do,53
2020-10-08,Jeju,0
2020-10-08,Gyeongsangnam-do,3
2020-10-08,Gyeongsangbuk-do,1
2020-10-08,Jeollanam-do,0
2020-10-08,Jeollabuk-do,0
2020-10-08,Chungcheongnam-do,0
2020-10-08,Chungcheongbuk-do,1
2020-10-08,Gangwon-do,0
2020-10-08,Gyeonggi-do,24
2020-10-08,Ulsan,0
2020-10-08,Daejeon,7
2020-10-08,Gwangju,0
2020-10-08,Incheon,5
2020-10-08,Daegu,0
2020-10-08,Busan,5
2020-10-08,Seoul,20
2020-10-08,Sejong,0
2020-10-09,Gangwon-do,0
2020-10-09,Gyeongsangbuk-do,0
2020-10-09,Jeju,0
2020-10-09,Jeollabuk-do,0
2020-10-09,Chungcheongnam-do,0
2020-10-09,Chungcheongbuk-do,1
2020-10-09,Gyeonggi-do,12
2020-10-09,Gyeongsangnam-do,1
2020-10-09,Ulsan,0
2020-10-09,Sejong,0
2020-10-09,Seoul,22
2020-10-09,Busan,5
2020-10-09,Jeollanam-do,1
2020-10-09,Incheon,0
2020-10-09,Gwangju,0
2020-10-09,Daejeon,5
2020-10-09,Daegu,1
2020-10-10,Jeju,0
2020-10-10,Gyeongsangnam-do,0
2020-10-10,Gyeongsangbuk-do,0
2020-10-10,Jeollanam-do,2
2020-10-10,Jeollabuk-do,0
2020-10-10,Chungcheongbuk-do,0
2020-10-10,Gangwon-do,0
2020-10-10,Chungcheongnam-do,3
2020-10-10,Sejong,0
2020-10-10,Ulsan,0
2020-10-10,Daejeon,1
2020-10-10,Gwangju,0
2020-10-10,Incheon,8
2020-10-10,Daegu,1
2020-10-10,Busan,3
2020-10-10,Gyeonggi-do,24
2020-10-10,Seoul,25
2020-10-11,Chungcheongnam-do,1
2020-10-11,Jeollabuk-do,0
2020-10-11,Jeollanam-do,0
2020-10-11,Jeju,0
2020-10-11,Gyeongsangnam-do,0
2020-10-11,Chungcheongbuk-do,0
2020-10-11,Gyeongsangbuk-do,0
2020-10-11,Gangwon-do,2
2020-10-11,Daegu,1
2020-10-11,Sejong,0
2020-10-11,Ulsan,1
2020-10-11,Daejeon,2
2020-10-11,Gwangju,0
2020-10-11,Incheon,1
2020-10-11,Busan,3
2020-10-11,Seoul,23
2020-10-11,Gyeonggi-do,21
2020-10-12,Gyeongsangnam-do,1
2020-10-12,Gyeongsangbuk-do,1
2020-10-12,Jeollanam-do,0
2020-10-12,Jeollabuk-do,2
2020-10-12,Jeju,0
2020-10-12,Chungcheongnam-do,2
2020-10-12,Chungcheongbuk-do,0
2020-10-12,Gangwon-do,1
2020-10-12,Sejong,0
2020-10-12,Ulsan,0
2020-10-12,Gyeonggi-do,30
2020-10-12,Seoul,31
2020-10-12,Busan,4
2020-10-12,Gwangju,1
2020-10-12,Incheon,3
2020-10-12,Daegu,0
2020-10-12,Daejeon,13
2020-10-13,Gyeongsangnam-do,0
2020-10-13,Gyeongsangbuk-do,1
2020-10-13,Jeollabuk-do,1
2020-10-13,Chungcheongnam-do,2
2020-10-13,Chungcheongbuk-do,1
2020-10-13,Gangwon-do,4
2020-10-13,Gyeonggi-do,38
2020-10-13,Jeju,0
2020-10-13,Ulsan,0
2020-10-13,Sejong,0
2020-10-13,Seoul,20
2020-10-13,Busan,1
2020-10-13,Jeollanam-do,0
2020-10-13,Incheon,0
2020-10-13,Gwangju,2
2020-10-13,Daejeon,10
2020-10-13,Daegu,1
2020-10-14,Gyeongsangnam-do,0
2020-10-14,Gyeongsangbuk-do,0
2020-10-14,Jeollanam-do,0
2020-10-14,Jeollabuk-do,0
2020-10-14,Chungcheongnam-do,1
2020-10-14,Chungcheongbuk-do,0
2020-10-14,Gangwon-do,0
2020-10-14,Sejong,0
2020-10-14,Ulsan,1
2020-10-14,Daejeon,4
2020-10-14,Incheon,8
2020-10-14,Daegu,0
